Data;PRECIPITACAO_TOTAL_MM;TEMP_AR_C;PCT_UMIDADE_RELATIVA_AR;VENTO_m_s
06/10/2021;0;15.6;100;1.9
06/10/2021;0;15.9;100;1.7
06/10/2021;0;16.5;97;1.2
06/10/2021;0;17.6;86;1.8
06/10/2021;0;21;72;1.5
06/10/2021;0;22.8;63;2.6
06/10/2021;0;24.6;58;2
06/10/2021;0;26.2;53;2
06/10/2021;0;28.4;50;1.6
06/10/2021;0;28.6;49;1.4
06/10/2021;0;21.8;79;4.6
06/10/2021;0;19;96;3
06/10/2021;0;18.3;100;3.2
06/10/2021;0;17.3;100;3.7
06/10/2021;0;17.1;100;3.2
06/10/2021;0;17;100;2.9
07/10/2021;0;17;100;2.2
07/10/2021;0;17;100;1.1
07/10/2021;0;16.8;100;0.8
07/10/2021;0;17.2;99;1
07/10/2021;0;17.6;92;0.9
07/10/2021;0;17.5;97;0.9
07/10/2021;0;17.7;99;0.7
07/10/2021;0;17.9;99;0.6
07/10/2021;0;17.7;99;0.4
07/10/2021;0;17.9;100;1.5
07/10/2021;0;18.9;88;1
07/10/2021;0;18.7;82;2.9
07/10/2021;0;19.5;78;2.1
07/10/2021;0;19;82;1.5
07/10/2021;0;17;97;4.1
07/10/2021;0;16.1;91;3.7
07/10/2021;0;15.5;98;3
07/10/2021;0;16;88;2.3
07/10/2021;0;15.9;92;2.6
07/10/2021;0;15.5;100;3.3
07/10/2021;0;15.5;97;3
07/10/2021;0;14.9;100;3.4
07/10/2021;0;15;100;2.7
07/10/2021;0;15;100;2.9
08/10/2021;0;14.6;100;2.5
08/10/2021;0;14.5;100;2.1
08/10/2021;0.2;14.8;100;2.7
08/10/2021;0;14.4;100;3
08/10/2021;0;13.9;100;3.8
08/10/2021;0.2;13.7;100;3.4
08/10/2021;0;13.5;100;3.7
08/10/2021;0;13.6;100;3.5
08/10/2021;0;13.3;100;3.8
08/10/2021;0;13.3;100;3.3
08/10/2021;0;13.9;100;2.9
08/10/2021;0;14.2;100;2.7
08/10/2021;0;14.8;95;2.6
08/10/2021;0;15.1;89;3.2
08/10/2021;0;15.7;86;3.2
08/10/2021;0;16;87;3.1
08/10/2021;0;18.3;78;4
08/10/2021;0;18.7;72;4.1
08/10/2021;0;16.9;80;3.8
08/10/2021;0;15.6;96;3.7
08/10/2021;0;15.1;100;3.5
08/10/2021;0;15;100;3.7
08/10/2021;0;15;99;3.9
08/10/2021;0;14.8;100;3.1
09/10/2021;0;14.7;100;4
09/10/2021;0;14.8;100;3.1
09/10/2021;0;14.9;100;2.2
09/10/2021;0;14.8;100;3.7
09/10/2021;0;14.9;100;3.2
09/10/2021;0;14.9;100;4.4
09/10/2021;0;14.5;100;3.8
09/10/2021;0;14.2;100;3.7
09/10/2021;0;14.4;100;2.6
09/10/2021;0;14.6;100;2.7
09/10/2021;0;15.3;97;2.1
09/10/2021;0;15.6;86;1
09/10/2021;0;16.9;78;1.4
09/10/2021;1.2;15.9;95;1.6
09/10/2021;1.4;17.2;99;2.6
09/10/2021;1.2;16.2;100;2.5
09/10/2021;0;16.5;100;1.9
09/10/2021;0;16.5;100;1.4
09/10/2021;1;17;100;1.5
09/10/2021;0.6;16.9;100;2.9
09/10/2021;0.2;15.1;100;3.6
09/10/2021;0.2;15.1;100;3
09/10/2021;0.2;15.3;100;3.5
09/10/2021;1.4;15.1;100;2.5
10/10/2021;0.4;14.9;100;3.2
10/10/2021;0.8;15;100;2.6
10/10/2021;0.4;15;100;2.5
10/10/2021;0.4;15.2;100;1.9
10/10/2021;0.6;15;100;2.3
10/10/2021;0.6;15;100;1.5
10/10/2021;0;15.1;100;1.9
10/10/2021;0;15.1;100;1.8
10/10/2021;0.4;15.1;100;2.1
10/10/2021;0;15.4;100;0.9
10/10/2021;0;15.9;99;2.2
10/10/2021;0;15.6;100;3.1
10/10/2021;0;16;100;2.6
10/10/2021;0;17.1;100;3.1
10/10/2021;0.2;16.3;100;3
10/10/2021;0;17;97;2.6
10/10/2021;0;17.5;87;3.5
10/10/2021;0;17.2;90;2.7
10/10/2021;0;17.3;95;2.1
10/10/2021;0.8;16.3;100;2.8
10/10/2021;0.8;16.1;100;2.7
10/10/2021;0;16;100;3.2
10/10/2021;0;16;100;3.4
10/10/2021;0.2;15.9;100;3.3
11/10/2021;0.2;15.9;100;3.6
11/10/2021;0.4;15.7;100;2.8
11/10/2021;2;15.7;100;2.9
11/10/2021;0.8;15.6;100;3.3
11/10/2021;0.4;15.8;100;2.6
11/10/2021;0.8;15.7;100;3.2
11/10/2021;0;15.6;100;2.5
11/10/2021;0.2;15.6;100;2.9
11/10/2021;0;15.7;100;1.8
11/10/2021;0;15.5;100;2.4
11/10/2021;0;16.2;100;2.6
11/10/2021;0;17.2;90;2.3
11/10/2021;0;17.4;91;2.2
11/10/2021;0;17.7;90;2.7
11/10/2021;0;17.8;92;2.8
11/10/2021;0;18.7;85;3.6
11/10/2021;0;18.3;90;2.7
11/10/2021;0;18.1;94;2.9
11/10/2021;0;17.6;100;2.2
11/10/2021;0.6;17;100;2.5
11/10/2021;4.4;16.8;100;2.8
11/10/2021;0.8;16.7;100;1.8
11/10/2021;0;16.5;100;2.1
11/10/2021;0;16.4;100;2
12/10/2021;0;16.4;100;2.2
12/10/2021;0;16.4;100;1.7
12/10/2021;0;16.7;97;1.7
12/10/2021;0;16.5;99;1.1
12/10/2021;0;16.5;94;1.3
12/10/2021;0;16.5;90;1.6
12/10/2021;0;16.6;90;1.4
12/10/2021;0;16.5;91;0.9
12/10/2021;0;16.1;91;0.7
12/10/2021;0;15.9;88;1.4
12/10/2021;0;16.3;87;1.6
12/10/2021;0;16.7;83;2.4
12/10/2021;0;17.8;79;2.4
12/10/2021;0;18.9;74;2.1
12/10/2021;0;20.6;66;1.8
12/10/2021;0;21.7;64;1.8
12/10/2021;0.2;22;62;1.6
12/10/2021;0;22.8;63;2.7
12/10/2021;0;21.8;70;3
12/10/2021;4.6;18.7;100;2.5
12/10/2021;0;19;88;3.1
12/10/2021;0;18.1;87;2.8
12/10/2021;0;18;87;2
12/10/2021;0;17.8;87;2.1
13/10/2021;0;17.4;90;2.1
13/10/2021;0;17.3;93;0.9
13/10/2021;0;16;100;0.7
13/10/2021;0;16;100;0.4
13/10/2021;0;16.6;100;0.6
13/10/2021;0;16.8;100;0.8
13/10/2021;0;17.5;87;1
13/10/2021;0;17.1;87;1.1
13/10/2021;0;17;88;1.1
13/10/2021;0;17;86;1.2
13/10/2021;0;17.4;84;1.6
13/10/2021;0;18;80;1.5
13/10/2021;0;19.4;78;1.3
13/10/2021;0;20.8;70;1.5
13/10/2021;0;21.8;65;2
13/10/2021;0;23.9;61;2.1
13/10/2021;0;24.3;56;2.5
13/10/2021;0;24.4;64;3
13/10/2021;0;19.6;87;4.2
13/10/2021;0;17.9;100;3.5
13/10/2021;0;18.6;89;3
13/10/2021;0;18.2;88;2
13/10/2021;0;17.4;91;3.2
13/10/2021;0;17.3;91;2.5
14/10/2021;0;17.6;91;2.1
14/10/2021;0;16.7;100;0.7
14/10/2021;0;16.4;100;1
14/10/2021;0;16.3;100;0.9
14/10/2021;0;16.6;100;1.5
14/10/2021;0;16.9;100;0.7
14/10/2021;0;17.4;96;1.6
14/10/2021;0;17.5;97;2.1
14/10/2021;0;17.5;96;2.3
14/10/2021;0;17.4;98;1.7
14/10/2021;0;18.3;89;2
14/10/2021;0;20.7;77;1.7
14/10/2021;0;22.7;66;1.6
14/10/2021;0;24.2;59;1.9
14/10/2021;0;26.1;52;1.6
14/10/2021;0;26.6;50;2
14/10/2021;0;29.8;41;1.7
14/10/2021;0;30.2;38;2.9
14/10/2021;0;29.3;39;2.2
14/10/2021;0;27.1;49;1.9
14/10/2021;0;26.6;47;1.2
14/10/2021;0;25.9;53;1.4
14/10/2021;0.6;21.3;88;4.1
14/10/2021;0;20;78;2.7
15/10/2021;0;19.2;83;1.7
15/10/2021;0;19.3;80;1.6
15/10/2021;0;18.6;85;1.4
15/10/2021;0;17.9;89;0.9
15/10/2021;0;17.7;91;1.4
15/10/2021;0;17.3;92;0.7
15/10/2021;0;17.2;88;1.1
15/10/2021;0;18.1;79;2.1
15/10/2021;0;17.6;83;0.8
15/10/2021;0;17.4;86;0.5
15/10/2021;0;20.6;69;1.5
15/10/2021;0;22.3;64;2.3
15/10/2021;0;24;57;3.3
15/10/2021;0;26;52;2.6
15/10/2021;0;27.1;49;3.3
15/10/2021;0;29.2;43;3.9
15/10/2021;0;29.7;43;2.4
15/10/2021;0;29.7;43;2.6
15/10/2021;0;29.3;44;2.3
15/10/2021;0;28.5;49;1.9
15/10/2021;0.6;21.4;80;3.5
15/10/2021;0.2;20.6;81;2.9
15/10/2021;2.4;18.9;100;3.1
15/10/2021;1.8;18.5;100;3
16/10/2021;0.4;18.2;100;2.1
16/10/2021;0.8;18.1;100;1.8
16/10/2021;0.2;18.3;100;1.7
16/10/2021;11;17.9;100;1.6
16/10/2021;2.6;18.1;100;2
16/10/2021;0.6;18.3;100;2.4
16/10/2021;0;18.1;100;2.1
16/10/2021;0;17.6;100;2
16/10/2021;0;17.7;100;1.7
16/10/2021;0;17.4;100;1.3
16/10/2021;0;19.6;98;1.3
16/10/2021;0;20.9;85;1.9
16/10/2021;0;22.8;75;2.1
16/10/2021;0;25.3;64;1.8
16/10/2021;0;26.3;53;1.8
16/10/2021;0;27.6;54;1.9
16/10/2021;0.2;28.1;46;1.7
16/10/2021;0;20.3;98;3.2
16/10/2021;0;17.9;100;3.6
16/10/2021;0;17.2;100;4
16/10/2021;0;16.7;100;3.5
16/10/2021;0;16.4;100;3.9
16/10/2021;0;16.7;100;3.3
16/10/2021;0;16.6;100;2.9
17/10/2021;0;16.5;100;2.7
17/10/2021;0;16.3;100;2.3
17/10/2021;0;16;100;2.5
17/10/2021;0;15.9;100;2.6
17/10/2021;0;15.9;100;2.4
17/10/2021;0.2;15.7;100;1.7
17/10/2021;0;15.6;100;2.9
17/10/2021;0;15.9;100;1.5
17/10/2021;0;16;100;1.4
17/10/2021;0;15.9;100;2
17/10/2021;0;16.4;100;2.1
17/10/2021;0;16.9;100;1.9
17/10/2021;0;17.4;91;2.6
17/10/2021;0;17.3;89;3.1
17/10/2021;0;16.7;99;3.1
17/10/2021;0.2;16.5;100;2.8
17/10/2021;0;17.2;98;2.9
17/10/2021;0;16.7;95;3.2
17/10/2021;0.4;15.8;100;3.3
17/10/2021;0;15.8;100;2.9
17/10/2021;0.2;15.7;100;2.8
17/10/2021;0;15.5;100;2.3
17/10/2021;0;15.5;100;2.5
17/10/2021;0;15.1;100;3
18/10/2021;0;14.8;100;3.2
18/10/2021;0;14.9;100;2.4
18/10/2021;0;15.2;100;2.6
18/10/2021;0;15.5;100;2.9
18/10/2021;0;15.4;100;2.8
18/10/2021;1.6;15.5;100;2.3
18/10/2021;0.2;15.5;100;2.2
18/10/2021;1;15.3;100;2.1
18/10/2021;1.4;15.6;100;2.4
18/10/2021;1;15.8;100;2.6
18/10/2021;0.2;15.6;100;3.2
18/10/2021;0;15.4;100;2.9
18/10/2021;0.6;15.6;100;3
18/10/2021;0.6;16.1;100;3.3
18/10/2021;0;16.1;99;2.9
18/10/2021;0;16.4;93;3.3
18/10/2021;0.6;16;99;2.6
18/10/2021;4.6;15.7;100;2.8
18/10/2021;1;16.2;97;4
18/10/2021;0;16;99;4.4
18/10/2021;0;15.8;100;2.5
18/10/2021;0;15.5;100;2.8
18/10/2021;0;15.2;100;3
18/10/2021;0;15.2;100;2.7
19/10/2021;0;15.3;100;2.7
19/10/2021;0.2;15.1;100;3.1
19/10/2021;0;15.3;100;1.9
19/10/2021;0;15.4;100;2.6
19/10/2021;0;15.3;100;3.4
19/10/2021;0;15.3;100;3.2
19/10/2021;0.2;15.3;100;3.3
19/10/2021;0.2;15.2;100;3.2
19/10/2021;0;15.2;100;2.7
19/10/2021;0;14.6;100;3.7
19/10/2021;0;14.4;100;3.7
19/10/2021;0;14.8;99;3.6
19/10/2021;0;14.7;100;3.4
19/10/2021;0;15.3;100;2.9
19/10/2021;0;15.9;91;3.5
19/10/2021;0;14.9;100;2.9
19/10/2021;0;15;95;3.5
19/10/2021;0;15.1;96;3.4
19/10/2021;0;14.5;100;3.5
19/10/2021;0.2;13.8;99;4.4
19/10/2021;0.2;12.3;100;3.5
19/10/2021;0.4;12.4;100;3
19/10/2021;0;11.1;100;4
19/10/2021;0.2;11.1;100;2.9
20/10/2021;0;11.7;100;2.6
20/10/2021;0.4;10.9;100;4.4
20/10/2021;0.2;11.2;100;2.4
20/10/2021;0;11.3;100;2.7
20/10/2021;0.2;11.5;100;4
20/10/2021;0.4;11.9;100;3.4
20/10/2021;0;11.9;100;4
20/10/2021;0.2;12;100;4.2
20/10/2021;0;11.9;100;4.2
20/10/2021;0;11.7;100;3.9
20/10/2021;0;12.2;96;3
20/10/2021;0;13.5;84;3.4
20/10/2021;0;14.6;81;3.6
20/10/2021;0;15.1;77;3.5
20/10/2021;0;15.2;78;3.4
20/10/2021;0;14.6;74;4.5
20/10/2021;0;15.8;66;3.8
20/10/2021;0;14.7;78;4.2
20/10/2021;0;14.4;68;3.4
20/10/2021;0;13.9;70;4.7
20/10/2021;0;13.7;72;3.2
20/10/2021;0;13.5;85;3
20/10/2021;0;13.2;99;3.1
20/10/2021;0;12.8;100;3.3
21/10/2021;0;12.7;100;3.2
21/10/2021;0;12.6;100;2.3
21/10/2021;0.2;12.8;100;2.8
21/10/2021;0;12.8;100;3.4
21/10/2021;0;12.9;100;2.5
21/10/2021;0;13.1;100;2.1
21/10/2021;0;12.9;100;1.9
21/10/2021;0.2;12.8;100;1.8
21/10/2021;0;12.7;100;1.1
21/10/2021;0;12.2;100;1.2
21/10/2021;0;14.7;86;1.7
21/10/2021;0;14.5;80;1.6
21/10/2021;0;15.5;74;1.7
21/10/2021;0;15.9;67;2.1
21/10/2021;0;17.5;64;2.8
21/10/2021;0;17.9;63;3.2
21/10/2021;0;18.4;60;3.2
21/10/2021;0;17.7;73;3.3
21/10/2021;0;17;76;4.2
21/10/2021;0;15.7;79;3.9
21/10/2021;0;14.9;85;3.1
21/10/2021;0;14.7;87;3.2
21/10/2021;0;14.3;94;2.5
21/10/2021;0;13.9;100;2.5
22/10/2021;0;14.1;100;1.7
22/10/2021;0;14;100;1.8
22/10/2021;0;14.1;100;1.5
22/10/2021;0.6;13.9;100;0.8
22/10/2021;0;13.6;100;1.3
22/10/2021;0;13.1;100;0.7
22/10/2021;0;13;100;0.7
22/10/2021;0;12.6;100;1
22/10/2021;0;12.1;100;0.4
22/10/2021;0;13.3;100;1.1
22/10/2021;0;15.9;86;0.8
22/10/2021;0;17.8;73;1.3
22/10/2021;0;19.3;71;1.1
22/10/2021;0.2;20.6;55;1.3
22/10/2021;0;21.6;46;1.9
22/10/2021;0;23;46;1.3
22/10/2021;0;23.3;37;2
22/10/2021;0;23.3;57;3.3
22/10/2021;0;21.9;63;4.1
22/10/2021;0;20.5;63;3.8
22/10/2021;0;18.6;73;3.3
22/10/2021;0;16.9;77;3
22/10/2021;0;15.8;87;2.6
22/10/2021;0;15.1;87;2.9
23/10/2021;0;14.7;94;1.3
23/10/2021;0;14.3;100;0.8
23/10/2021;0;13.8;100;0.4
23/10/2021;0;13.5;100;0.4
23/10/2021;0;13.6;100;0.3
23/10/2021;0;13.6;100;0.3
23/10/2021;0;13.8;100;1.2
23/10/2021;0;14.2;100;1.8
23/10/2021;0;14.6;100;0.7
23/10/2021;0.2;14.7;100;0.9
23/10/2021;0;16.7;89;1.4
23/10/2021;0;18.6;76;1.8
23/10/2021;0;20.3;66;1.5
23/10/2021;0;22.7;58;1.5
23/10/2021;0;25.1;49;1.8
23/10/2021;0;28.4;42;2.1
23/10/2021;0;30.1;32;2.8
23/10/2021;0;31.7;26;3.2
23/10/2021;0;31.7;23;2.7
23/10/2021;0;30.8;24;3.4
23/10/2021;0;29.4;25;3.2
23/10/2021;0;27.9;26;1.7
23/10/2021;0;27.2;26;1.1
23/10/2021;0;26.2;31;1
24/10/2021;0;23.1;47;0.6
24/10/2021;0;22.9;55;0.3
24/10/2021;0;20.7;77;2.9
24/10/2021;0;19.6;87;2.1
24/10/2021;0;18.9;82;3.1
24/10/2021;0;17.9;93;1.7
24/10/2021;6.6;17.1;100;2.6
24/10/2021;9.2;16.9;100;1.1
24/10/2021;7;16.7;100;1.8
24/10/2021;2;17;100;0.6
24/10/2021;0.6;17.3;100;1.1
24/10/2021;0.4;17.9;100;1.7
24/10/2021;0.2;18.5;100;1.7
24/10/2021;0;20;87;3
24/10/2021;0;22.7;74;3.8
24/10/2021;0;24.9;61;1.8
24/10/2021;0;23.5;66;1.8
24/10/2021;2.2;19.8;86;2
24/10/2021;0.2;19.7;88;0.8
24/10/2021;0.2;17;100;3.9
24/10/2021;0.4;15.7;100;4.1
24/10/2021;0.6;14.8;100;3.8
24/10/2021;0;15.2;100;2.5
24/10/2021;0;14.9;100;3.7
25/10/2021;0;13.9;91;4.2
25/10/2021;0;14.5;95;2.9
25/10/2021;0;14.4;98;3.4
25/10/2021;0;14.4;100;2.9
25/10/2021;0;14.6;100;2.9
25/10/2021;0;14.6;86;2.9
25/10/2021;0;14.5;96;2.5
25/10/2021;0;14.7;93;2.2
25/10/2021;0;14.9;91;2.3
25/10/2021;0;14.9;90;2.8
25/10/2021;0;16.2;82;3.1
25/10/2021;0;16.7;78;3.1
25/10/2021;0;17.6;75;3
25/10/2021;0;18.4;72;3.3
25/10/2021;0;17.8;74;3.8
25/10/2021;0;17.7;82;3.9
25/10/2021;0;18.4;82;3.3
25/10/2021;0;17.8;89;2.6
25/10/2021;0;17;97;2.9
25/10/2021;0;16.5;100;1.8
25/10/2021;0;16.9;98;2.4
25/10/2021;0;16.7;98;2.3
25/10/2021;0;16.7;100;1.9
25/10/2021;0;16.4;99;1
26/10/2021;0;16.4;100;1.5
26/10/2021;0;15.9;100;0.7
26/10/2021;0;15.7;100;0.4
26/10/2021;0;15.4;100;0.6
26/10/2021;0;15;100;0.4
26/10/2021;0;15.6;100;0.6
26/10/2021;0;15.6;100;1.5
26/10/2021;0;15.9;100;0.9
26/10/2021;0;16.2;100;0.7
26/10/2021;0;16.5;100;1.1
26/10/2021;0;16.6;100;1.4
26/10/2021;0;17.5;100;1
26/10/2021;0;18.3;92;1.4
26/10/2021;0;20.4;83;2.1
26/10/2021;0;21.3;78;2.7
26/10/2021;0;20.9;76;2.9
26/10/2021;0;19.3;88;3.6
26/10/2021;0;19.1;92;3.2
26/10/2021;0;18.4;94;2.8
26/10/2021;0;18.6;86;2.5
26/10/2021;0;18;90;3.2
26/10/2021;0;17;100;3.3
26/10/2021;0;16.8;100;2.3
26/10/2021;0;16.5;100;2.1
27/10/2021;0;16.7;100;2.7
27/10/2021;0;16.8;100;2.4
27/10/2021;0;16.7;100;1.6
27/10/2021;0;17;100;2
27/10/2021;0;17;100;1.9
27/10/2021;0;17;100;1.7
27/10/2021;0;17;100;1.8
27/10/2021;0;17.2;100;2.2
27/10/2021;0;17.1;100;1.9
27/10/2021;0;17.2;100;1.9
27/10/2021;0;17.4;100;1.8
27/10/2021;0;17.8;100;2.3
27/10/2021;0;19.2;100;1.9
27/10/2021;0;20.4;94;2.1
27/10/2021;0;20.8;87;2.4
27/10/2021;0;20.5;90;3.1
27/10/2021;0;19.9;98;3.3
27/10/2021;0;21.4;85;3.6
27/10/2021;0;19.9;95;2.9
27/10/2021;0;19.7;96;2.8
27/10/2021;0.8;19;100;2.8
27/10/2021;1.8;18.9;100;2.8
27/10/2021;1.2;18.9;100;2.4
27/10/2021;0.2;19;100;1.5
28/10/2021;0.8;18.9;100;1.6
28/10/2021;0.8;18.9;100;2.1
28/10/2021;0.8;18.9;100;1.2
28/10/2021;0.4;18.9;100;1.2
28/10/2021;0.4;18.9;100;1
28/10/2021;0.6;18.8;100;1.5
28/10/2021;0.4;18.6;100;1.8
28/10/2021;0.4;18.6;100;1.2
28/10/2021;0;18.6;100;1.1
28/10/2021;0;18.7;100;1.2
28/10/2021;0.2;18.9;100;1.5
28/10/2021;0;19.3;100;1.5
28/10/2021;0;20.2;100;1.3
28/10/2021;0.2;21.4;91;1.6
28/10/2021;0;22.1;83;1.3
28/10/2021;0;22.5;81;1.7
28/10/2021;0;22.1;87;3
28/10/2021;0;22.2;83;2.7
28/10/2021;0;20.8;91;3
28/10/2021;0;20.4;96;2.9
28/10/2021;0;18.6;100;3.2
28/10/2021;0;17.9;100;3.2
28/10/2021;0;17.9;100;2.5
28/10/2021;0.2;18.1;100;1
29/10/2021;0;18.2;100;1.6
29/10/2021;0;17.9;100;1.2
29/10/2021;0;17;88;0.9
29/10/2021;0;16.3;90;0.8
29/10/2021;0;16.1;98;0.8
29/10/2021;0;15.7;98;0.6
29/10/2021;0;15.6;100;0.6
29/10/2021;0;15.7;100;0.8
29/10/2021;0;16;100;0.8
29/10/2021;0;16.2;100;0.4
29/10/2021;0;16.9;99;1.3
29/10/2021;0;18;91;0.9
29/10/2021;0;19.8;84;1.5
29/10/2021;0;20.5;82;2.7
29/10/2021;0;21.3;77;3.4
29/10/2021;0.2;21.1;79;4.1
29/10/2021;0;22;75;3.3
29/10/2021;0;21.1;81;4
29/10/2021;0;20.3;83;3.5
29/10/2021;0;19;92;2.8
29/10/2021;0;18.8;96;2.9
29/10/2021;0;18.4;100;2.5
29/10/2021;0;17.9;100;2.8
29/10/2021;0;17.7;100;3.2
30/10/2021;0.2;17.5;100;3.2
30/10/2021;0;17.3;100;3.3
30/10/2021;0;17.5;100;1.6
30/10/2021;0;17.4;100;1.9
30/10/2021;0;17.4;100;2.3
30/10/2021;0;17.3;99;2
30/10/2021;0;17.1;100;1.8
30/10/2021;0;17;100;1.8
30/10/2021;0;17;100;1.7
30/10/2021;0;17.1;100;2.1
30/10/2021;0;17.2;100;2.4
30/10/2021;0;17.8;99;2.1
30/10/2021;0;18.8;90;2.4
30/10/2021;0;19.1;86;2.3
30/10/2021;0;22.1;75;2.1
30/10/2021;0;22.2;76;2.8
30/10/2021;0.2;22.5;75;3.2
30/10/2021;0;21.5;77;4.1
30/10/2021;0;19.7;86;3.9
30/10/2021;0;18.5;100;3.3
30/10/2021;0;17.9;100;3
30/10/2021;0;17.1;100;4.1
30/10/2021;0;17;100;3.6
30/10/2021;0;17.1;100;2.9
31/10/2021;0;17.1;100;3
31/10/2021;0;16.9;100;2.6
31/10/2021;0;17.1;100;1.8
31/10/2021;0;17.2;100;2
31/10/2021;0;17.2;99;1.8
31/10/2021;0;16.9;99;1.4
31/10/2021;0;16.7;100;1.6
31/10/2021;0;16.7;100;1.7
31/10/2021;0;17.1;100;1.4
31/10/2021;0;17.2;100;1.6
31/10/2021;0;17.5;99;2.2
31/10/2021;0;18.1;95;2.2
31/10/2021;0;19.1;88;1.7
31/10/2021;0;19.5;82;2.3
31/10/2021;0;18.8;88;2.2
31/10/2021;0;19;88;1.8
31/10/2021;0.2;18.6;100;0.8
31/10/2021;0.8;18.8;100;1.2
31/10/2021;0.8;18.9;100;1.4
31/10/2021;1.4;18.5;100;2.5
31/10/2021;0.2;18.1;100;2
31/10/2021;0.6;17.8;100;2.2
31/10/2021;0.4;17.7;100;1.8
31/10/2021;0;17.6;100;2
01/11/2021;0;17.6;100;2.5
01/11/2021;0;17.6;100;2.1
01/11/2021;0;17.3;100;1.5
01/11/2021;0.2;17.2;100;0.5
01/11/2021;0;17;100;0.6
01/11/2021;0;17.3;100;1.2
01/11/2021;0;17;100;0.9
01/11/2021;1;17;100;1
01/11/2021;0.4;17;100;1.8
01/11/2021;1.2;17;100;2.2
01/11/2021;2;16.9;100;2.7
01/11/2021;2.6;17;100;0.8
01/11/2021;0;18.9;85;1.9
01/11/2021;0;18.4;99;2
01/11/2021;0;19;89;2
01/11/2021;0;20.9;81;3.2
01/11/2021;0;21.7;75;4.2
01/11/2021;0.2;21.7;78;3
01/11/2021;0;21.3;75;3.2
01/11/2021;0;21.5;76;3
01/11/2021;0;20.1;80;4.1
01/11/2021;0;18.7;86;2.9
01/11/2021;0;17.6;95;2.5
01/11/2021;0;17.4;100;1.8
02/11/2021;0;17.5;100;3
02/11/2021;0;17.4;100;2.8
02/11/2021;0;17.2;100;2.7
02/11/2021;0;17.1;100;2.6
02/11/2021;0;17.1;100;2.7
02/11/2021;0.2;16.9;100;2.1
02/11/2021;0;16.9;100;2.2
02/11/2021;0;16.8;100;1.8
02/11/2021;0;16.9;100;1.6
02/11/2021;0.2;16.9;100;1.9
02/11/2021;0;17.6;100;1.4
02/11/2021;0.2;19;98;2.7
02/11/2021;0;18.2;100;3.9
02/11/2021;0;19.9;82;3.4
02/11/2021;0;19.6;88;2.8
02/11/2021;0;20.8;81;3.1
02/11/2021;0;21.8;71;3.4
02/11/2021;0;21.5;76;3.1
02/11/2021;0.2;20.6;76;3.6
02/11/2021;0;20.3;80;3.7
02/11/2021;0;19.2;88;2.9
02/11/2021;0;18.2;100;3.6
02/11/2021;0;17.6;100;2.6
02/11/2021;0;17.4;100;2.3
03/11/2021;0;17.4;100;3.3
03/11/2021;0.2;17.3;100;2.7
03/11/2021;0;17.2;100;2.8
03/11/2021;0;17.2;100;2.1
03/11/2021;0.2;16.9;100;3
03/11/2021;0;16.9;100;2
03/11/2021;0.2;16.9;100;2
03/11/2021;0;17;100;2.9
03/11/2021;0.2;16.8;100;2.9
03/11/2021;0;16.9;100;1.7
03/11/2021;0.2;17.4;100;2.5
03/11/2021;0;18;100;2.3
03/11/2021;0;19;90;2.4
03/11/2021;0;20.4;83;3.3
03/11/2021;0;21.4;78;3.2
03/11/2021;0;21;75;4.4
03/11/2021;0;22.1;69;3.3
03/11/2021;0;22.2;71;3.3
03/11/2021;0;21;77;4.6
03/11/2021;0;19.7;82;4.2
03/11/2021;0;18.5;91;4
03/11/2021;0;18;96;3
03/11/2021;0;17.6;100;2.9
03/11/2021;0;17.8;92;2.9
04/11/2021;0;17.7;90;3
04/11/2021;0;17.6;96;2.3
04/11/2021;0;17.5;98;1.9
04/11/2021;0;17.6;95;1.2
04/11/2021;0;17.4;91;1.1
04/11/2021;0;17.1;89;1.6
04/11/2021;0;16.2;94;0.6
04/11/2021;0;16.8;92;1.2
04/11/2021;0;17;89;1.1
04/11/2021;0;17.1;90;1.3
04/11/2021;0;17.5;88;1.2
04/11/2021;0;18.6;84;1.2
04/11/2021;0;19.6;78;1.2
04/11/2021;0;21.8;72;1.7
04/11/2021;0;23.1;65;1.8
04/11/2021;0;24.1;57;1.8
04/11/2021;0;26.1;39;2.4
04/11/2021;0;25;67;4.4
04/11/2021;0;22.1;70;5.1
04/11/2021;0;21.1;75;3.9
04/11/2021;0;19.7;80;2.5
04/11/2021;0;19.7;82;0.9
04/11/2021;0;18.8;88;1.5
04/11/2021;0;17.6;100;2.1
05/11/2021;0;17.5;100;1.6
05/11/2021;0;17.4;100;1.3
05/11/2021;0;16.7;100;0.9
05/11/2021;0;16.6;100;1
05/11/2021;0;16.8;100;1.3
05/11/2021;0;16.7;100;1.7
05/11/2021;0;16.2;100;1.3
05/11/2021;0;16.4;100;1.4
05/11/2021;0;16.5;100;0.8
05/11/2021;0;16.7;99;1.8
05/11/2021;0;17.6;91;1.9
05/11/2021;0;17.9;87;2.2
05/11/2021;0;19.6;76;2
05/11/2021;0;21.7;63;2.3
05/11/2021;0;22.6;64;2.9
05/11/2021;0;23;62;3.4
05/11/2021;0;23.5;62;3
05/11/2021;0;23.1;69;2.9
05/11/2021;0;21.8;70;4.1
05/11/2021;0;21.4;75;3.4
05/11/2021;0;19.8;79;3.1
05/11/2021;0;18.5;87;2.7
05/11/2021;0;17.9;98;3
05/11/2021;0;17.3;95;2.4
06/11/2021;0;16.5;89;2.3
